,Date,State
2415,2016-08-08,1
2416,2016-08-09,1
2417,2016-08-10,1
2418,2016-08-11,1
2419,2016-08-12,1
2420,2016-08-15,1
2421,2016-08-16,1
2422,2016-08-17,1
2423,2016-08-18,1
2424,2016-08-19,1
2425,2016-08-22,1
2426,2016-08-23,1
2427,2016-08-24,1
2428,2016-08-25,1
2429,2016-08-26,1
2430,2016-08-29,1
2431,2016-08-30,1
2432,2016-08-31,1
2433,2016-09-01,1
2434,2016-09-02,1
2435,2016-09-06,1
2436,2016-09-07,1
2437,2016-09-08,1
2438,2016-09-09,1
2439,2016-09-12,1
2440,2016-09-13,1
2441,2016-09-14,1
2442,2016-09-15,1
2443,2016-09-16,1
2444,2016-09-19,1
2445,2016-09-20,1
2446,2016-09-21,1
2447,2016-09-22,1
2448,2016-09-23,1
2449,2016-09-26,1
2450,2016-09-27,1
2451,2016-09-28,1
2452,2016-09-29,1
2453,2016-09-30,1
2454,2016-10-03,1
2455,2016-10-04,1
2456,2016-10-05,1
2457,2016-10-06,1
2458,2016-10-07,1
2459,2016-10-10,1
2460,2016-10-11,1
2461,2016-10-12,1
2462,2016-10-13,1
2463,2016-10-14,1
2464,2016-10-17,1
2465,2016-10-18,1
2466,2016-10-19,1
2467,2016-10-20,1
2468,2016-10-21,1
2469,2016-10-24,1
2470,2016-10-25,1
2471,2016-10-26,1
2472,2016-10-27,1
2473,2016-10-28,1
2474,2016-10-31,1
2475,2016-11-01,1
2476,2016-11-02,1
2477,2016-11-03,1
2478,2016-11-04,1
2479,2016-11-07,1
2480,2016-11-08,1
2481,2016-11-09,1
2482,2016-11-10,1
2483,2016-11-11,1
2484,2016-11-14,1
2485,2016-11-15,1
2486,2016-11-16,1
2487,2016-11-17,1
2488,2016-11-18,1
2489,2016-11-21,1
2490,2016-11-22,1
2491,2016-11-23,1
2492,2016-11-25,1
2493,2016-11-28,1
2494,2016-11-29,1
2495,2016-11-30,1
2496,2016-12-01,1
2497,2016-12-02,1
2498,2016-12-05,1
2499,2016-12-06,1
2500,2016-12-07,1
2501,2016-12-08,1
2502,2016-12-09,1
2503,2016-12-12,1
2504,2016-12-13,1
2505,2016-12-14,1
2506,2016-12-15,1
2507,2016-12-16,1
2508,2016-12-19,1
2509,2016-12-20,1
2510,2016-12-21,1
2511,2016-12-22,1
2512,2016-12-23,1
2513,2016-12-27,1
2514,2016-12-28,1
2515,2016-12-29,1
2516,2016-12-30,1
2517,2017-01-03,1
2518,2017-01-04,1
2519,2017-01-05,1
2520,2017-01-06,1
2521,2017-01-09,1
2522,2017-01-10,1
2523,2017-01-11,1
2524,2017-01-12,1
2525,2017-01-13,1
2526,2017-01-17,1
2527,2017-01-18,1
2528,2017-01-19,1
2529,2017-01-20,1
2530,2017-01-23,1
2531,2017-01-24,1
2532,2017-01-25,1
2533,2017-01-26,1
2534,2017-01-27,1
2535,2017-01-30,1
2536,2017-01-31,1
2537,2017-02-01,1
2538,2017-02-02,1
2539,2017-02-03,1
2540,2017-02-06,1
2541,2017-02-07,1
2542,2017-02-08,1
2543,2017-02-09,1
2544,2017-02-10,1
2545,2017-02-13,1
2546,2017-02-14,1
2547,2017-02-15,1
2548,2017-02-16,1
2549,2017-02-17,1
2550,2017-02-21,1
2551,2017-02-22,1
2552,2017-02-23,1
2553,2017-02-24,1
2554,2017-02-27,1
2555,2017-02-28,1
2556,2017-03-01,1
2557,2017-03-02,1
2558,2017-03-03,1
2559,2017-03-06,1
2560,2017-03-07,1
2561,2017-03-08,1
2562,2017-03-09,1
2563,2017-03-10,1
2564,2017-03-13,1
2565,2017-03-14,1
2566,2017-03-15,1
2567,2017-03-16,1
2568,2017-03-17,1
2569,2017-03-20,1
2570,2017-03-21,1
2571,2017-03-22,1
2572,2017-03-23,1
2573,2017-03-24,1
2574,2017-03-27,1
2575,2017-03-28,1
2576,2017-03-29,1
2577,2017-03-30,1
2578,2017-03-31,1
2579,2017-04-03,1
2580,2017-04-04,1
2581,2017-04-05,1
2582,2017-04-06,1
2583,2017-04-07,1
2584,2017-04-10,1
2585,2017-04-11,1
2586,2017-04-12,1
2587,2017-04-13,1
2588,2017-04-17,1
2589,2017-04-18,1
2590,2017-04-19,1
2591,2017-04-20,1
2592,2017-04-21,1
2593,2017-04-24,1
2594,2017-04-25,1
2595,2017-04-26,1
2596,2017-04-27,1
2597,2017-04-28,1
2598,2017-05-01,1
2599,2017-05-02,1
2600,2017-05-03,1
2601,2017-05-04,1
2602,2017-05-05,1
2603,2017-05-08,1
2604,2017-05-09,1
2605,2017-05-10,1
2606,2017-05-11,1
2607,2017-05-12,1
2608,2017-05-15,1
2609,2017-05-16,1
2610,2017-05-17,1
2611,2017-05-18,1
2612,2017-05-19,1
2613,2017-05-22,1
2614,2017-05-23,1
2615,2017-05-24,1
2616,2017-05-25,1
2617,2017-05-26,1
2618,2017-05-30,1
2619,2017-05-31,1
2620,2017-06-01,1
2621,2017-06-02,1
2622,2017-06-05,1
2623,2017-06-06,1
2624,2017-06-07,1
2625,2017-06-08,1
2626,2017-06-09,1
2627,2017-06-12,1
2628,2017-06-13,1
2629,2017-06-14,1
2630,2017-06-15,1
2631,2017-06-16,1
2632,2017-06-19,1
2633,2017-06-20,1
2634,2017-06-21,1
2635,2017-06-22,1
2636,2017-06-23,1
2637,2017-06-26,1
2638,2017-06-27,1
2639,2017-06-28,1
2640,2017-06-29,1
2641,2017-06-30,1
2642,2017-07-03,1
2643,2017-07-05,1
2644,2017-07-06,1
2645,2017-07-07,1
2646,2017-07-10,1
2647,2017-07-11,1
2648,2017-07-12,1
2649,2017-07-13,1
2650,2017-07-14,1
2651,2017-07-17,1
2652,2017-07-18,1
2653,2017-07-19,1
2654,2017-07-20,1
2655,2017-07-21,1
2656,2017-07-24,1
2657,2017-07-25,1
2658,2017-07-26,1
2659,2017-07-27,1
2660,2017-07-28,1
2661,2017-07-31,1
2662,2017-08-01,1
2663,2017-08-02,1
2664,2017-08-03,1
2665,2017-08-04,1
2666,2017-08-07,1
2667,2017-08-08,1
2668,2017-08-09,1
2669,2017-08-10,1
2670,2017-08-11,1
2671,2017-08-14,1
2672,2017-08-15,1
2673,2017-08-16,1
2674,2017-08-17,1
2675,2017-08-18,1
2676,2017-08-21,1
2677,2017-08-22,1
2678,2017-08-23,1
2679,2017-08-24,1
2680,2017-08-25,1
2681,2017-08-28,1
2682,2017-08-29,1
2683,2017-08-30,1
2684,2017-08-31,1
2685,2017-09-01,1
2686,2017-09-05,1
2687,2017-09-06,1
2688,2017-09-07,1
2689,2017-09-08,1
2690,2017-09-11,1
2691,2017-09-12,1
2692,2017-09-13,1
2693,2017-09-14,1
2694,2017-09-15,1
2695,2017-09-18,1
2696,2017-09-19,1
2697,2017-09-20,1
2698,2017-09-21,1
2699,2017-09-22,1
2700,2017-09-25,1
2701,2017-09-26,1
2702,2017-09-27,1
2703,2017-09-28,1
2704,2017-09-29,1
2705,2017-10-02,1
2706,2017-10-03,1
2707,2017-10-04,1
2708,2017-10-05,1
2709,2017-10-06,1
2710,2017-10-09,1
2711,2017-10-10,1
2712,2017-10-11,1
2713,2017-10-12,1
2714,2017-10-13,1
2715,2017-10-16,1
2716,2017-10-17,1
2717,2017-10-18,1
2718,2017-10-19,1
2719,2017-10-20,1
2720,2017-10-23,1
2721,2017-10-24,1
2722,2017-10-25,1
2723,2017-10-26,1
2724,2017-10-27,1
2725,2017-10-30,1
2726,2017-10-31,1
2727,2017-11-01,1
2728,2017-11-02,1
2729,2017-11-03,1
2730,2017-11-06,1
2731,2017-11-07,1
2732,2017-11-08,1
2733,2017-11-09,1
2734,2017-11-10,1
2735,2017-11-13,1
2736,2017-11-14,1
2737,2017-11-15,1
2738,2017-11-16,1
2739,2017-11-17,1
2740,2017-11-20,1
2741,2017-11-21,1
2742,2017-11-22,1
2743,2017-11-24,1
2744,2017-11-27,1
2745,2017-11-28,1
2746,2017-11-29,1
2747,2017-11-30,1
2748,2017-12-01,1
2749,2017-12-04,1
2750,2017-12-05,1
2751,2017-12-06,1
2752,2017-12-07,1
2753,2017-12-08,1
2754,2017-12-11,1
2755,2017-12-12,1
2756,2017-12-13,1
2757,2017-12-14,1
2758,2017-12-15,1
2759,2017-12-18,1
2760,2017-12-19,1
2761,2017-12-20,1
2762,2017-12-21,1
2763,2017-12-22,1
2764,2017-12-26,1
2765,2017-12-27,1
2766,2017-12-28,1
2767,2017-12-29,1
